Customer_ID,Name,Email,Join_Date,Location,Membership_Level
5049,Sophia,user5049@example.com,2024-08-23,Miami,Gold
5050,Alice,user5050@example.com,2024-03-11,Los Angeles,Silver
5051,David,user5051@example.com,2024-03-10,New York,Standard
5052,Alice,user5052@example.com,2022-08-17,Los Angeles,Gold
5053,Bob,user5053@example.com,2023-05-16,Houston,Standard
5054,Emma,user5054@example.com,2024-02-13,Chicago,Gold
5055,Mason,user5055@example.com,2023-02-06,Los Angeles,Standard
5056,Mason,user5056@example.com,2024-01-21,New York,Silver
5057,Charlie,user5057@example.com,2024-03-17,Houston,Standard
5058,David,user5058@example.com,2023-05-06,Miami,Silver
5059,Aiden,user5059@example.com,2024-07-05,Houston,Standard
5060,Sophia,user5060@example.com,2025-01-14,Chicago,Gold
5061,Aiden,user5061@example.com,2024-08-24,Houston,Standard
5062,Charlie,user5062@example.com,2024-05-28,Miami,Standard
5063,Bob,user5063@example.com,2023-12-20,New York,Silver
5064,Sophia,user5064@example.com,2022-07-18,Los Angeles,Standard
5065,Emma,user5065@example.com,2023-06-17,Chicago,Standard
5066,Aiden,user5066@example.com,2025-02-15,Miami,Standard
5067,Emma,user5067@example.com,2024-07-23,Chicago,Standard
5068,Aiden,user5068@example.com,2022-07-24,Houston,Standard
5069,Emma,user5069@example.com,2023-03-16,Chicago,Standard
5070,Aiden,user5070@example.com,2022-08-13,Miami,Standard
5071,Emma,user5071@example.com,2024-09-27,Los Angeles,Silver
5072,Charlie,user5072@example.com,2024-05-22,Los Angeles,Silver
5073,Liam,user5073@example.com,2025-01-31,Chicago,Standard
5074,Sophia,user5074@example.com,2023-12-17,New York,Platinum
5075,David,user5075@example.com,2022-10-03,Chicago,Gold
5076,Bob,user5076@example.com,2024-11-21,Houston,Standard
5077,Olivia,user5077@example.com,2022-07-28,Los Angeles,Standard
5078,Alice,user5078@example.com,2024-10-29,Los Angeles,Gold
5079,David,user5079@example.com,2023-12-23,Los Angeles,Standard
5080,Alice,user5080@example.com,2022-06-27,New York,Standard
5081,Sophia,user5081@example.com,2024-07-19,New York,Standard
5082,David,user5082@example.com,2023-07-27,Miami,Silver
5083,Emma,user5083@example.com,2023-11-15,Chicago,Standard
5084,Emma,user5084@example.com,2022-08-07,Chicago,Silver
5085,Olivia,user5085@example.com,2024-02-08,Houston,Silver
5086,Alice,user5086@example.com,2024-08-15,Los Angeles,Silver
5087,Bob,user5087@example.com,2023-09-19,New York,Gold
5088,Sophia,user5088@example.com,2023-05-15,Houston,Standard
5089,Emma,user5089@example.com,2022-07-06,Houston,Silver
5090,Liam,user5090@example.com,2025-01-03,New York,Standard
5091,Charlie,user5091@example.com,2022-11-28,Chicago,Standard
5092,Charlie,user5092@example.com,2022-09-10,Los Angeles,Standard
5093,Aiden,user5093@example.com,2023-05-20,Chicago,Standard
5094,Bob,user5094@example.com,2022-12-28,Houston,Standard
5095,Charlie,user5095@example.com,2023-05-15,Los Angeles,Standard
5096,Aiden,user5096@example.com,2024-08-25,Miami,Standard
5097,Alice,user5097@example.com,2023-12-10,Houston,Silver
5098,Emma,user5098@example.com,2025-02-16,Chicago,Standard
5099,Emma,user5099@example.com,2023-07-05,Chicago,Silver
5100,Liam,user5100@example.com,2023-08-28,Chicago,Standard
5101,David,user5101@example.com,2024-06-28,New York,Standard
5102,Charlie,user5102@example.com,2022-07-01,Houston,Standard
5103,Alice,user5103@example.com,2022-11-14,Los Angeles,Standard
5104,Mason,user5104@example.com,2024-03-21,Chicago,Silver
5105,Charlie,user5105@example.com,2024-08-23,Chicago,Standard
5106,Bob,user5106@example.com,2023-11-25,New York,Platinum
5107,David,user5107@example.com,2023-02-23,Los Angeles,Platinum
5108,Charlie,user5108@example.com,2023-12-06,Houston,Standard
5109,Alice,user5109@example.com,2023-01-11,Miami,Silver
5110,Charlie,user5110@example.com,2024-03-21,New York,Standard
5111,Bob,user5111@example.com,2023-05-03,Houston,Silver
5112,Mason,user5112@example.com,2023-10-21,Miami,Silver
5113,Sophia,user5113@example.com,2023-08-13,Chicago,Standard
5114,Olivia,user5114@example.com,2022-07-30,Chicago,Standard
5115,Mason,user5115@example.com,2023-10-13,Los Angeles,Standard
5116,Aiden,user5116@example.com,2024-02-27,Miami,Standard
5117,Charlie,user5117@example.com,2024-09-30,Chicago,Silver
5118,Emma,user5118@example.com,2022-08-03,Chicago,Standard
5119,Liam,user5119@example.com,2023-05-24,Los Angeles,Standard
5120,Emma,user5120@example.com,2022-09-06,Houston,Standard
5121,Mason,user5121@example.com,2023-12-14,Chicago,Silver
5122,Emma,user5122@example.com,2024-08-10,New York,Standard
5123,Alice,user5123@example.com,2025-02-20,New York,Silver
5124,Emma,user5124@example.com,2024-06-08,Houston,Silver
5125,David,user5125@example.com,2023-09-14,Miami,Silver
5126,Sophia,user5126@example.com,2024-07-14,Los Angeles,Silver
5127,Charlie,user5127@example.com,2022-11-20,New York,Standard
5128,Emma,user5128@example.com,2024-03-09,New York,Standard
5129,Bob,user5129@example.com,2023-12-14,Houston,Silver
5130,Sophia,user5130@example.com,2024-07-22,Miami,Platinum
5131,Sophia,user5131@example.com,2024-09-04,Miami,Silver
5132,Emma,user5132@example.com,2024-04-09,Houston,Standard
5133,Sophia,user5133@example.com,2024-05-24,New York,Standard
5134,Liam,user5134@example.com,2024-07-18,Los Angeles,Platinum
5135,Emma,user5135@example.com,2023-10-02,New York,Standard
5136,Alice,user5136@example.com,2024-12-31,Miami,Standard
5137,Mason,user5137@example.com,2023-04-16,New York,Standard
5138,David,user5138@example.com,2024-09-29,Los Angeles,Platinum
5139,Olivia,user5139@example.com,2024-07-17,Chicago,Standard
5140,Aiden,user5140@example.com,2024-12-10,New York,Standard
5141,Sophia,user5141@example.com,2024-08-05,Houston,Silver
5142,Alice,user5142@example.com,2023-06-30,Chicago,Standard
5143,Charlie,user5143@example.com,2024-09-20,Houston,Gold
5144,Charlie,user5144@example.com,2023-03-23,Houston,Silver
5145,Aiden,user5145@example.com,2023-03-03,Houston,Standard
5146,David,user5146@example.com,2022-09-07,New York,Gold
5147,Sophia,user5147@example.com,2024-06-11,Miami,Platinum
5148,Liam,user5148@example.com,2023-11-06,Chicago,Standard
5149,Aiden,user5149@example.com,2022-12-18,Los Angeles,Standard
5150,David,user5150@example.com,2023-03-30,Miami,Gold
5151,Sophia,user5151@example.com,2022-08-06,New York,Standard
5152,Alice,user5152@example.com,2023-10-26,Houston,Gold
5153,Mason,user5153@example.com,2023-07-28,Los Angeles,Gold
5154,Liam,user5154@example.com,2023-01-22,Chicago,Standard
5155,Olivia,user5155@example.com,2025-01-12,Miami,Platinum
5156,Charlie,user5156@example.com,2024-04-20,Miami,Standard
5157,Bob,user5157@example.com,2023-12-07,Los Angeles,Silver
5158,Alice,user5158@example.com,2024-01-10,New York,Standard
5159,Charlie,user5159@example.com,2022-07-30,Chicago,Gold
5160,Emma,user5160@example.com,2023-06-11,Los Angeles,Silver
5161,Bob,user5161@example.com,2023-01-16,Houston,Silver
5162,Charlie,user5162@example.com,2023-04-30,Chicago,Gold
5163,David,user5163@example.com,2024-10-13,Miami,Silver
5164,Liam,user5164@example.com,2023-05-09,Los Angeles,Standard
5165,Charlie,user5165@example.com,2023-08-29,Miami,Gold
5166,Olivia,user5166@example.com,2023-12-13,Miami,Silver
5167,Mason,user5167@example.com,2023-02-16,Miami,Gold
5168,David,user5168@example.com,2024-07-23,New York,Gold
5169,Alice,user5169@example.com,2023-02-04,Miami,Standard
5170,Alice,user5170@example.com,2022-07-21,Houston,Standard
5171,Alice,user5171@example.com,2023-01-11,Houston,Standard
5172,Alice,user5172@example.com,2023-01-11,Chicago,Silver
5173,Mason,user5173@example.com,2023-02-18,Miami,Standard
5174,Charlie,user5174@example.com,2023-01-22,Miami,Silver
5175,Sophia,user5175@example.com,2023-08-31,Los Angeles,Standard
5176,Charlie,user5176@example.com,2023-10-13,New York,Standard
5177,Emma,user5177@example.com,2023-06-29,Chicago,Standard
5178,Liam,user5178@example.com,2024-12-30,Miami,Standard
5179,Bob,user5179@example.com,2024-07-24,Los Angeles,Silver
5180,Sophia,user5180@example.com,2023-06-10,New York,Standard
5181,Sophia,user5181@example.com,2022-11-13,Chicago,Standard
5182,Charlie,user5182@example.com,2023-07-11,Chicago,Standard
5183,Sophia,user5183@example.com,2024-04-24,Miami,Silver
5184,Aiden,user5184@example.com,2023-02-05,Chicago,Gold
5185,Aiden,user5185@example.com,2023-09-19,Los Angeles,Standard
5186,Emma,user5186@example.com,2022-07-22,Chicago,Silver
5187,Bob,user5187@example.com,2022-12-21,Houston,Standard
5188,Olivia,user5188@example.com,2022-10-06,Los Angeles,Standard
5189,Mason,user5189@example.com,2022-11-23,New York,Silver
5190,Charlie,user5190@example.com,2024-10-14,New York,Standard
5191,Mason,user5191@example.com,2023-08-08,Miami,Silver
5192,Olivia,user5192@example.com,2023-05-22,Miami,Standard
5193,Charlie,user5193@example.com,2023-04-05,Houston,Platinum
5194,Charlie,user5194@example.com,2022-10-23,New York,Standard
5195,Bob,user5195@example.com,2024-09-02,New York,Silver
5196,Mason,user5196@example.com,2023-11-03,New York,Gold
5197,Aiden,user5197@example.com,2024-03-06,New York,Standard
5198,Alice,user5198@example.com,2022-09-14,Chicago,Standard
5199,Mason,user5199@example.com,2023-08-29,Los Angeles,Standard
5200,Liam,user5200@example.com,2023-05-12,Los Angeles,Silver
5201,Liam,user5201@example.com,2024-10-18,Houston,Standard
5202,Charlie,user5202@example.com,2023-02-13,Chicago,Standard
5203,Alice,user5203@example.com,2024-01-01,New York,Silver
5204,David,user5204@example.com,2024-02-17,New York,Standard
5205,Olivia,user5205@example.com,2022-10-16,Miami,Silver
5206,Emma,user5206@example.com,2023-07-10,Miami,Standard
5207,Alice,user5207@example.com,2023-09-05,Houston,Standard
5208,Emma,user5208@example.com,2023-12-20,New York,Silver
5209,Mason,user5209@example.com,2023-07-27,Houston,Silver
5210,Mason,user5210@example.com,2023-05-23,Chicago,Standard
5211,Emma,user5211@example.com,2025-01-28,Los Angeles,Standard
5212,Olivia,user5212@example.com,2022-12-11,New York,Standard
5213,Alice,user5213@example.com,2024-07-10,Chicago,Standard
5214,David,user5214@example.com,2022-09-29,New York,Standard
5215,Charlie,user5215@example.com,2023-06-26,Miami,Standard
5216,Bob,user5216@example.com,2024-10-24,Houston,Silver
5217,Mason,user5217@example.com,2023-08-13,Miami,Silver
5218,Liam,user5218@example.com,2024-07-11,Los Angeles,Standard
5219,Olivia,user5219@example.com,2023-05-31,Miami,Standard
5220,Bob,user5220@example.com,2023-08-20,New York,Standard
5221,David,user5221@example.com,2024-03-31,Miami,Silver
5222,Sophia,user5222@example.com,2024-06-19,New York,Gold
5223,Charlie,user5223@example.com,2025-01-06,Los Angeles,Silver
5224,Mason,user5224@example.com,2022-10-06,Miami,Silver
5225,Charlie,user5225@example.com,2023-01-26,Houston,Gold
5226,Bob,user5226@example.com,2022-10-28,Houston,Standard
5227,Charlie,user5227@example.com,2022-07-12,Houston,Standard
5228,Sophia,user5228@example.com,2023-07-02,Miami,Silver
5229,Bob,user5229@example.com,2024-03-20,Miami,Standard
5230,Mason,user5230@example.com,2022-07-22,Miami,Silver
5231,Alice,user5231@example.com,2024-10-27,New York,Silver
5232,Liam,user5232@example.com,2024-09-08,Los Angeles,Silver
5233,Bob,user5233@example.com,2024-04-21,Houston,Standard
5234,Aiden,user5234@example.com,2023-05-27,New York,Silver
5235,Sophia,user5235@example.com,2023-01-28,Houston,Silver
5236,Bob,user5236@example.com,2024-02-02,New York,Gold
5237,Bob,user5237@example.com,2024-06-07,Miami,Silver
5238,Aiden,user5238@example.com,2023-04-30,Houston,Platinum
5239,Mason,user5239@example.com,2024-03-12,Miami,Standard
5240,Bob,user5240@example.com,2024-08-23,Houston,Standard
5241,Liam,user5241@example.com,2024-10-26,Chicago,Standard
5242,Charlie,user5242@example.com,2024-04-11,New York,Standard
5243,Mason,user5243@example.com,2024-10-26,Chicago,Gold
5244,Liam,user5244@example.com,2025-01-13,New York,Platinum
5245,Mason,user5245@example.com,2024-01-05,Los Angeles,Standard
5246,Liam,user5246@example.com,2023-12-31,Houston,Standard
5247,Sophia,user5247@example.com,2023-11-04,Los Angeles,Standard
5248,Liam,user5248@example.com,2023-01-12,Los Angeles,Gold
5249,Emma,user5249@example.com,2025-02-15,New York,Standard
5250,Liam,user5250@example.com,2024-11-11,Chicago,Standard
5251,Alice,user5251@example.com,2023-03-25,Miami,Standard
5252,Alice,user5252@example.com,2023-06-08,New York,Standard
5253,Olivia,user5253@example.com,2023-06-08,Miami,Gold
5254,Emma,user5254@example.com,2022-07-01,Los Angeles,Standard
5255,Emma,user5255@example.com,2022-12-12,Miami,Standard
5256,Charlie,user5256@example.com,2024-11-17,Chicago,Standard
5257,Emma,user5257@example.com,2024-02-08,New York,Standard
5258,Charlie,user5258@example.com,2022-10-04,Chicago,Silver
5259,Olivia,user5259@example.com,2022-12-26,Chicago,Standard
5260,Olivia,user5260@example.com,2024-12-15,New York,Standard
5261,Sophia,user5261@example.com,2024-04-30,Chicago,Gold
5262,Alice,user5262@example.com,2022-07-12,Houston,Standard
5263,Liam,user5263@example.com,2022-08-07,Houston,Silver
5264,Liam,user5264@example.com,2022-07-01,Houston,Standard
5265,Aiden,user5265@example.com,2023-12-23,Miami,Standard
5266,Aiden,user5266@example.com,2024-05-25,Chicago,Silver
5267,David,user5267@example.com,2024-10-18,New York,Gold
5268,Mason,user5268@example.com,2023-06-30,New York,Silver
5269,Sophia,user5269@example.com,2023-10-05,Miami,Standard
5270,David,user5270@example.com,2023-12-13,New York,Standard
5271,David,user5271@example.com,2022-11-18,Houston,Standard
5272,Bob,user5272@example.com,2024-12-09,Chicago,Silver
5273,Bob,user5273@example.com,2023-07-05,New York,Silver
5274,David,user5274@example.com,2024-04-13,New York,Standard
5275,Emma,user5275@example.com,2024-04-17,Los Angeles,Silver
5276,Mason,user5276@example.com,2024-01-26,Los Angeles,Silver
5277,Sophia,user5277@example.com,2022-08-18,Los Angeles,Standard
5278,David,user5278@example.com,2024-12-18,Chicago,Silver
5279,Liam,user5279@example.com,2024-12-19,Houston,Standard
5280,Mason,user5280@example.com,2022-11-17,Houston,Standard
5281,Bob,user5281@example.com,2025-01-04,Houston,Platinum
5282,Liam,user5282@example.com,2023-08-01,Chicago,Standard
5283,Bob,user5283@example.com,2024-03-09,Chicago,Standard
5284,Bob,user5284@example.com,2024-07-14,Los Angeles,Silver
5285,Mason,user5285@example.com,2022-12-26,New York,Platinum
5286,Bob,user5286@example.com,2022-08-23,Miami,Platinum
5287,Olivia,user5287@example.com,2025-01-22,Miami,Silver
5288,Alice,user5288@example.com,2023-03-30,New York,Standard
5289,Olivia,user5289@example.com,2023-11-14,Los Angeles,Gold
5290,Alice,user5290@example.com,2023-11-27,New York,Silver
5291,Aiden,user5291@example.com,2024-05-25,New York,Standard
5292,Aiden,user5292@example.com,2024-04-03,Miami,Gold
5293,Bob,user5293@example.com,2022-10-08,Los Angeles,Standard
5294,Sophia,user5294@example.com,2023-02-13,Chicago,Standard
5295,Sophia,user5295@example.com,2022-10-13,Miami,Gold
5296,Alice,user5296@example.com,2022-11-17,Chicago,Silver
5297,Liam,user5297@example.com,2023-10-19,Los Angeles,Standard
5298,Mason,user5298@example.com,2024-05-19,New York,Standard
5299,Bob,user5299@example.com,2022-08-14,Houston,Silver
5300,Mason,user5300@example.com,2022-07-14,Houston,Standard
5301,Olivia,user5301@example.com,2022-07-22,Los Angeles,Standard
5302,Sophia,user5302@example.com,2024-03-01,Houston,Silver
5303,Emma,user5303@example.com,2024-04-21,Chicago,Gold
5304,Olivia,user5304@example.com,2023-04-03,Houston,Silver
5305,Olivia,user5305@example.com,2022-08-17,Los Angeles,Silver
5306,Alice,user5306@example.com,2023-11-27,Los Angeles,Silver
5307,Charlie,user5307@example.com,2022-10-16,Chicago,Silver
5308,Olivia,user5308@example.com,2023-03-02,Houston,Standard
5309,Bob,user5309@example.com,2024-04-14,Houston,Gold
5310,David,user5310@example.com,2022-11-05,New York,Standard
5311,David,user5311@example.com,2024-11-10,Miami,Standard
5312,Bob,user5312@example.com,2023-12-14,Los Angeles,Standard
5313,Charlie,user5313@example.com,2024-01-01,New York,Silver
5314,Charlie,user5314@example.com,2023-03-08,Los Angeles,Standard
5315,Alice,user5315@example.com,2022-10-21,New York,Standard
5316,Sophia,user5316@example.com,2024-01-23,Miami,Silver
5317,Mason,user5317@example.com,2022-08-22,New York,Gold
5318,Charlie,user5318@example.com,2024-12-15,Los Angeles,Silver
5319,Emma,user5319@example.com,2022-08-07,Houston,Standard
5320,Alice,user5320@example.com,2023-04-24,Los Angeles,Standard
5321,Aiden,user5321@example.com,2022-11-22,Chicago,Silver
5322,Liam,user5322@example.com,2024-06-22,Chicago,Standard
5323,Aiden,user5323@example.com,2025-01-23,Chicago,Silver
5324,Alice,user5324@example.com,2024-12-13,Chicago,Standard
5325,Olivia,user5325@example.com,2024-11-12,Miami,Gold
5326,Mason,user5326@example.com,2023-05-21,Houston,Standard
5327,Liam,user5327@example.com,2022-10-25,Houston,Standard
5328,Aiden,user5328@example.com,2023-10-08,Los Angeles,Gold
5329,Liam,user5329@example.com,2023-09-17,New York,Standard
5330,Emma,user5330@example.com,2025-01-25,Los Angeles,Standard
5331,Emma,user5331@example.com,2024-01-02,Los Angeles,Gold
5332,Emma,user5332@example.com,2022-08-24,Los Angeles,Standard
5333,Alice,user5333@example.com,2023-05-09,Los Angeles,Standard
5334,Mason,user5334@example.com,2023-08-15,Houston,Standard
5335,Alice,user5335@example.com,2023-03-30,New York,Standard
5336,David,user5336@example.com,2023-12-12,Los Angeles,Standard
5337,Olivia,user5337@example.com,2024-06-27,Houston,Silver
5338,Olivia,user5338@example.com,2022-12-21,Los Angeles,Silver
5339,Emma,user5339@example.com,2024-02-12,Chicago,Standard
5340,David,user5340@example.com,2024-11-20,Los Angeles,Standard
5341,Charlie,user5341@example.com,2022-12-05,Los Angeles,Gold
5342,Charlie,user5342@example.com,2025-01-29,Miami,Platinum
5343,Emma,user5343@example.com,2024-09-04,Chicago,Standard
5344,Aiden,user5344@example.com,2022-10-27,New York,Gold
5345,Alice,user5345@example.com,2024-04-08,Los Angeles,Silver
5346,Emma,user5346@example.com,2022-11-09,New York,Standard
5347,Sophia,user5347@example.com,2023-02-26,Chicago,Standard
5348,Liam,user5348@example.com,2023-01-26,Los Angeles,Standard
5349,Olivia,user5349@example.com,2024-03-18,Miami,Gold
5350,Charlie,user5350@example.com,2023-07-19,Houston,Silver
5351,Bob,user5351@example.com,2022-12-24,Miami,Silver
